persid,cluster_id,household_id,participant_id,age_band,sex,year,trip_id,trip_purpose,participant_wt,trips_wt,trip_mode,trip_duration,trip_distance,day_type,trip_id_2,age_group,dist_cat
96085/1000,NA,96085,4528,30-34 years,female,20,15898,Shopping,395.394561767578,395.394561767578,car,35,22.55,weekday,3,20 to 39,>10km
96085/1000,NA,96085,4528,30-34 years,female,20,15899,Leisure,395.394561767578,395.394561767578,pedestrian,45,0,weekday,4,20 to 39,<1km
96085/1001,NA,96085,4529,35-39 years,male,20,15900,Work,253.730651855469,253.730651855469,car,48,25.09,weekday,1,20 to 39,>10km
96085/1001,NA,96085,4529,35-39 years,male,20,15901,Leisure,253.730651855469,253.730651855469,pedestrian,34,0,weekday,2,20 to 39,<1km
96085/1001,NA,96085,4529,35-39 years,male,20,15902,Leisure,253.730651855469,253.730651855469,car,40,25.26,weekday,3,20 to 39,>10km
96086/1000,NA,96086,4530,80-84 years,male,20,15903,Leisure,213.465911865234,213.465911865234,car,20,10.63,weekday,1,65 plus,>10km
96086/1000,NA,96086,4530,80-84 years,male,20,15904,Leisure,213.465911865234,213.465911865234,car,20,10.65,weekday,2,65 plus,>10km
96086/1001,NA,96086,4531,75-79 years,female,20,15905,Leisure,181.604446411133,181.604446411133,car,20,10.63,weekday,1,65 plus,>10km
96086/1001,NA,96086,4531,75-79 years,female,20,15906,Leisure,181.604446411133,181.604446411133,car,20,10.65,weekday,2,65 plus,>10km
96087/1000,NA,96087,4532,30-34 years,male,20,15907,Shopping,139.366546630859,139.366546630859,car,3,1.56,weekday,1,20 to 39,1-2km
96087/1000,NA,96087,4532,30-34 years,male,20,15908,Shopping,139.366546630859,139.366546630859,car,4,1.63,weekday,2,20 to 39,1-2km
96094/1000,NA,96094,4533,70-74 years,female,20,15909,Shopping,444.963592529297,444.963592529297,car,5,0.89,weekday,1,65 plus,<1km
96094/1000,NA,96094,4533,70-74 years,female,20,15910,Shopping,444.963592529297,444.963592529297,car,5,0.89,weekday,2,65 plus,<1km
96094/1000,NA,96094,4533,70-74 years,female,20,15911,Leisure,444.963592529297,444.963592529297,car,20,7.98,weekday,3,65 plus,6-10km
96094/1000,NA,96094,4533,70-74 years,female,20,15912,Leisure,444.963592529297,444.963592529297,car,20,7.95,weekday,4,65 plus,6-10km
96099/1001,NA,96099,4534,65-69 years,male,20,15913,Other,136.799423217773,136.799423217773,car,15,9.78,weekday,1,65 plus,6-10km
96099/1001,NA,96099,4534,65-69 years,male,20,15914,Other,136.799423217773,136.799423217773,car,15,9.75,weekday,2,65 plus,6-10km
96099/1001,NA,96099,4534,65-69 years,male,20,15915,Other,136.799423217773,136.799423217773,car,15,4.33,weekday,3,65 plus,3-5km
96099/1001,NA,96099,4534,65-69 years,male,20,15916,Other,136.799423217773,136.799423217773,car,15,4.36,weekday,4,65 plus,3-5km
96100/1000,NA,96100,4535,80-84 years,male,20,15917,Other,105.949317932129,105.949317932129,car,10,5.46,weekday,1,65 plus,6-10km
96100/1000,NA,96100,4535,80-84 years,male,20,15918,Other,105.949317932129,105.949317932129,car,10,5.58,weekday,2,65 plus,6-10km
96106/1000,NA,96106,4536,55-59 years,female,20,15919,Work,390.454986572266,390.454986572266,car,60,34.02,weekday,1,40 to 64,>10km
96106/1000,NA,96106,4536,55-59 years,female,20,15920,Work,390.454986572266,390.454986572266,car,60,34.45,weekday,2,40 to 64,>10km
96106/1000,NA,96106,4536,55-59 years,female,20,15921,Shopping,390.454986572266,390.454986572266,car,15,7.52,weekday,3,40 to 64,6-10km
96106/1000,NA,96106,4536,55-59 years,female,20,15922,Shopping,390.454986572266,390.454986572266,car,15,7.01,weekday,4,40 to 64,6-10km
96106/1001,NA,96106,4537,60-64 years,male,20,15923,Shopping,311.600738525391,311.600738525391,car,60,26.68,weekday,1,40 to 64,>10km
96106/1001,NA,96106,4537,60-64 years,male,20,15924,Shopping,311.600738525391,311.600738525391,car,61,26.99,weekday,2,40 to 64,>10km
96106/1001,NA,96106,4537,60-64 years,male,20,15925,Shopping,311.600738525391,311.600738525391,car,15,7.52,weekday,3,40 to 64,6-10km
96106/1001,NA,96106,4537,60-64 years,male,20,15926,Shopping,311.600738525391,311.600738525391,car,15,7.01,weekday,4,40 to 64,6-10km
96106/1002,NA,96106,4538,30-34 years,female,20,15927,Leisure,540.867980957031,540.867980957031,car,90,67.22,weekday,1,20 to 39,>10km
96106/1002,NA,96106,4538,30-34 years,female,20,15928,Leisure,540.867980957031,540.867980957031,car,120,68.34,weekday,2,20 to 39,>10km
96107/1000,NA,96107,4539,50-54 years,female,20,15929,Other,422.304656982422,422.304656982422,car,30,32.3,weekday,1,40 to 64,>10km
96107/1000,NA,96107,4539,50-54 years,female,20,15930,Other,422.304656982422,422.304656982422,car,29,32.8,weekday,2,40 to 64,>10km
96107/1000,NA,96107,4539,50-54 years,female,20,15931,Other,422.304656982422,422.304656982422,car,4,0.66,weekday,3,40 to 64,<1km
96107/1000,NA,96107,4539,50-54 years,female,20,15932,Other,422.304656982422,422.304656982422,car,4,0.64,weekday,4,40 to 64,<1km
96107/1000,NA,96107,4539,50-54 years,female,20,15933,Other,422.304656982422,422.304656982422,car,10,3.14,weekday,5,40 to 64,3-5km
96107/1000,NA,96107,4539,50-54 years,female,20,15934,Shopping,422.304656982422,422.304656982422,car,7,3.08,weekday,6,40 to 64,3-5km
96107/1000,NA,96107,4539,50-54 years,female,20,15935,Shopping,422.304656982422,422.304656982422,car,5,0.44,weekday,7,40 to 64,<1km
96107/1000,NA,96107,4539,50-54 years,female,20,15936,Leisure,422.304656982422,422.304656982422,car,10,4.84,weekday,8,40 to 64,3-5km
96107/1000,NA,96107,4539,50-54 years,female,20,15937,Leisure,422.304656982422,422.304656982422,car,10,4.83,weekday,9,40 to 64,3-5km
96107/1000,NA,96107,4539,50-54 years,female,20,15938,Other,422.304656982422,422.304656982422,car,45,32.3,weekday,10,40 to 64,>10km
96107/1000,NA,96107,4539,50-54 years,female,20,15939,Other,422.304656982422,422.304656982422,car,40,32.8,weekday,11,40 to 64,>10km
96107/1001,NA,96107,4540,45-49 years,male,20,15940,Other,412.569610595703,412.569610595703,car,30,32.3,weekday,1,40 to 64,>10km
96107/1001,NA,96107,4540,45-49 years,male,20,15941,Work,412.569610595703,412.569610595703,car,70,75.08,weekday,2,40 to 64,>10km
96107/1001,NA,96107,4540,45-49 years,male,20,15942,Other,412.569610595703,412.569610595703,car,75,74.98,weekday,3,40 to 64,>10km
96107/1001,NA,96107,4540,45-49 years,male,20,15943,Other,412.569610595703,412.569610595703,car,40,32.8,weekday,4,40 to 64,>10km
96107/1002,NA,96107,4541,15-19 years,female,20,15944,Education,424.069610595703,424.069610595703,car,4,0.56,weekday,1,15 to 19,<1km
96107/1002,NA,96107,4541,15-19 years,female,20,15945,Education,424.069610595703,424.069610595703,pedestrian,5,0.56,weekday,2,15 to 19,<1km
96108/1000,NA,96108,4542,45-49 years,female,20,15946,Other,589.9345703125,589.9345703125,car,10,4.67,weekday,1,40 to 64,3-5km
96108/1000,NA,96108,4542,45-49 years,female,20,15947,Other,589.9345703125,589.9345703125,car,15,4.7,weekday,2,40 to 64,3-5km
96108/1000,NA,96108,4542,45-49 years,female,20,15948,Shopping,589.9345703125,589.9345703125,pedestrian,7,0.83,weekday,3,40 to 64,<1km
96108/1000,NA,96108,4542,45-49 years,female,20,15949,Shopping,589.9345703125,589.9345703125,pedestrian,7,0.83,weekday,4,40 to 64,<1km
96110/1000,NA,96110,4543,50-54 years,female,20,15950,Other,484.974609375,484.974609375,car,5,2.12,weekday,1,40 to 64,3-5km
96110/1000,NA,96110,4543,50-54 years,female,20,15951,Work,484.974609375,484.974609375,car,23,19,weekday,2,40 to 64,>10km
96110/1000,NA,96110,4543,50-54 years,female,20,15952,Work,484.974609375,484.974609375,car,38,17.69,weekday,3,40 to 64,>10km
96110/1001,NA,96110,4544,50-54 years,male,20,15953,Shopping,488.224273681641,488.224273681641,car,77,78.89,weekday,1,40 to 64,>10km
96110/1001,NA,96110,4544,50-54 years,male,20,15954,Shopping,488.224273681641,488.224273681641,car,67,87.81,weekday,2,40 to 64,>10km
96110/1002,NA,96110,4545,15-19 years,male,20,15955,Shopping,541.848937988281,541.848937988281,car,20,8.62,weekday,1,15 to 19,6-10km
96110/1002,NA,96110,4545,15-19 years,male,20,15956,Shopping,541.848937988281,541.848937988281,car,18,8.44,weekday,2,15 to 19,6-10km
96110/1003,NA,96110,4546,15-19 years,male,20,15957,Education,541.848937988281,541.848937988281,car,5,2.12,weekday,1,15 to 19,3-5km
96110/1003,NA,96110,4546,15-19 years,male,20,15958,Education,541.848937988281,541.848937988281,pedestrian,30,2.06,weekday,2,15 to 19,3-5km
96113/1000,NA,96113,4547,55-59 years,male,20,15959,Other,532.142456054688,532.142456054688,car,210,213.82,weekday,1,40 to 64,>10km
96113/1000,NA,96113,4547,55-59 years,male,20,15960,Other,532.142456054688,532.142456054688,car,180,172.96,weekday,2,40 to 64,>10km
96113/1000,NA,96113,4547,55-59 years,male,20,15961,Other,532.142456054688,532.142456054688,car,90,86.67,weekday,3,40 to 64,>10km
96113/1002,NA,96113,4548,15-19 years,female,20,15962,Education,456.759735107422,456.759735107422,car,10,4.59,weekday,1,15 to 19,3-5km
96113/1002,NA,96113,4548,15-19 years,female,20,15963,Education,456.759735107422,456.759735107422,car,10,4.7,weekday,2,15 to 19,3-5km
96116/1000,NA,96116,4549,65-69 years,female,20,15964,Shopping,202.306823730469,202.306823730469,pedestrian,20,1.07,weekday,1,65 plus,1-2km
96116/1000,NA,96116,4549,65-69 years,female,20,15965,Shopping,202.306823730469,202.306823730469,pedestrian,20,1.07,weekday,2,65 plus,1-2km
96116/1000,NA,96116,4549,65-69 years,female,20,15966,Leisure,202.306823730469,202.306823730469,pedestrian,8,0.27,weekday,3,65 plus,<1km
96116/1000,NA,96116,4549,65-69 years,female,20,15967,Leisure,202.306823730469,202.306823730469,pedestrian,12,0.27,weekday,4,65 plus,<1km
96169/1001,NA,96169,4550,30-34 years,male,20,15968,Work,94.9313201904297,94.9313201904297,car,5,2.58,weekday,1,20 to 39,3-5km
96169/1001,NA,96169,4550,30-34 years,male,20,15969,Work,94.9313201904297,94.9313201904297,car,5,2.64,weekday,2,20 to 39,3-5km
96170/1000,NA,96170,4551,35-39 years,male,20,15970,Work,102.222640991211,102.222640991211,car,30,33.01,weekday,1,20 to 39,>10km
96170/1000,NA,96170,4551,35-39 years,male,20,15971,Work,102.222640991211,102.222640991211,car,40,32.8,weekday,2,20 to 39,>10km
96170/1001,NA,96170,4552,35-39 years,female,20,15972,Other,107.431304931641,107.431304931641,car,15,3.8,weekday,1,20 to 39,3-5km
96170/1001,NA,96170,4552,35-39 years,female,20,15973,Other,107.431304931641,107.431304931641,car,14,3.87,weekday,2,20 to 39,3-5km
96170/1001,NA,96170,4552,35-39 years,female,20,15974,Other,107.431304931641,107.431304931641,car,13,3.8,weekday,3,20 to 39,3-5km
96170/1001,NA,96170,4552,35-39 years,female,20,15975,Other,107.431304931641,107.431304931641,car,20,3.87,weekday,4,20 to 39,3-5km
96171/1000,NA,96171,4553,30-34 years,female,20,15976,Shopping,72.7955856323242,72.7955856323242,car,5,2.78,weekday,1,20 to 39,3-5km
96171/1000,NA,96171,4553,30-34 years,female,20,15977,Other,72.7955856323242,72.7955856323242,car,15,9.12,weekday,2,20 to 39,6-10km
96171/1000,NA,96171,4553,30-34 years,female,20,15978,Shopping,72.7955856323242,72.7955856323242,car,25,18.47,weekday,3,20 to 39,>10km
96171/1000,NA,96171,4553,30-34 years,female,20,15979,Shopping,72.7955856323242,72.7955856323242,car,25,12.27,weekday,4,20 to 39,>10km
96171/1001,NA,96171,4554,30-34 years,male,20,15980,Work,94.9313201904297,94.9313201904297,car,25,21.61,weekday,1,20 to 39,>10km
96171/1001,NA,96171,4554,30-34 years,male,20,15981,Work,94.9313201904297,94.9313201904297,car,40,21.72,weekday,2,20 to 39,>10km
96173/1001,NA,96173,4555,60-64 years,female,20,15982,Leisure,86.5198974609375,86.5198974609375,car,30,16.44,weekday,1,40 to 64,>10km
96173/1001,NA,96173,4555,60-64 years,female,20,15983,Leisure,86.5198974609375,86.5198974609375,car,20,16.59,weekday,2,40 to 64,>10km
96176/1000,NA,96176,4556,65-69 years,male,20,15984,Work,91.5599975585938,91.5599975585938,car,15,7.32,weekday,1,65 plus,6-10km
96176/1000,NA,96176,4556,65-69 years,male,20,15985,Work,91.5599975585938,91.5599975585938,car,20,7.45,weekday,2,65 plus,6-10km
96176/1001,NA,96176,4557,50-54 years,female,20,15986,Leisure,69.2914581298828,69.2914581298828,car,10,1.98,weekday,1,40 to 64,1-2km
96176/1001,NA,96176,4557,50-54 years,female,20,15987,Leisure,69.2914581298828,69.2914581298828,car,10,1.97,weekday,2,40 to 64,1-2km
96178/1000,NA,96178,4558,35-39 years,female,20,15988,Shopping,101.994979858398,101.994979858398,car,15,5.54,weekday,1,20 to 39,6-10km
96178/1000,NA,96178,4558,35-39 years,female,20,15989,Shopping,101.994979858398,101.994979858398,car,15,5.21,weekday,2,20 to 39,6-10km
96178/1000,NA,96178,4558,35-39 years,female,20,15990,Shopping,101.994979858398,101.994979858398,car,10,2.1,weekday,3,20 to 39,3-5km
96178/1001,NA,96178,4559,15-19 years,male,20,15991,Education,162.666137695312,162.666137695312,pedestrian,40,1.41,weekday,1,15 to 19,1-2km
96178/1001,NA,96178,4559,15-19 years,male,20,15992,Education,162.666137695312,162.666137695312,pedestrian,45,1.41,weekday,2,15 to 19,1-2km
96178/1003,NA,96178,4560,35-39 years,male,20,15993,Shopping,97.0498886108398,97.0498886108398,car,15,5.54,weekday,1,20 to 39,6-10km
96178/1003,NA,96178,4560,35-39 years,male,20,15994,Shopping,97.0498886108398,97.0498886108398,car,15,5.21,weekday,2,20 to 39,6-10km
96178/1003,NA,96178,4560,35-39 years,male,20,15995,Shopping,97.0498886108398,97.0498886108398,car,10,2.1,weekday,3,20 to 39,3-5km
96183/1000,NA,96183,4561,25-29 years,female,20,15996,Work,90.3303756713867,90.3303756713867,car,20,11.84,weekday,1,20 to 39,>10km
96183/1000,NA,96183,4561,25-29 years,female,20,15997,Work,90.3303756713867,90.3303756713867,car,15,12.44,weekday,2,20 to 39,>10km
96185/1000,NA,96185,4562,35-39 years,male,20,15998,Work,66.6014175415039,66.6014175415039,car,45,34.32,weekday,1,20 to 39,>10km
96185/1000,NA,96185,4562,35-39 years,male,20,15999,Work,66.6014175415039,66.6014175415039,car,60,34.08,weekday,2,20 to 39,>10km
96185/1001,NA,96185,4563,35-39 years,female,20,16000,Work,69.9950256347656,69.9950256347656,car,15,2.35,weekday,1,20 to 39,3-5km
96185/1001,NA,96185,4563,35-39 years,female,20,16001,Work,69.9950256347656,69.9950256347656,car,15,2.35,weekday,2,20 to 39,3-5km
96186/1000,NA,96186,4564,65-69 years,female,20,16002,Other,125.686531066895,125.686531066895,car,56,28.55,weekday,1,65 plus,>10km
96186/1002,NA,96186,4565,40-44 years,female,20,16003,Other,175.531768798828,175.531768798828,car,30,27.8,weekday,1,40 to 64,>10km
96186/1002,NA,96186,4565,40-44 years,female,20,16004,Other,175.531768798828,175.531768798828,car,30,27.96,weekday,2,40 to 64,>10km
96186/1003,NA,96186,4566,20-24 years,male,20,16005,Other,247.548080444336,247.548080444336,car,56,28.55,weekday,1,20 to 39,>10km
96186/1003,NA,96186,4566,20-24 years,male,20,16006,Other,247.548080444336,247.548080444336,car,45,28.88,weekday,2,20 to 39,>10km
96188/1000,NA,96188,4567,55-59 years,male,20,16007,Other,493.582550048828,493.582550048828,car,36,13.51,weekday,1,40 to 64,>10km
96188/1000,NA,96188,4567,55-59 years,male,20,16008,Other,493.582550048828,493.582550048828,car,28,13.47,weekday,2,40 to 64,>10km
96188/1001,NA,96188,4568,60-64 years,female,20,16009,Work,437.736572265625,437.736572265625,pedestrian,2,0.09,weekday,1,40 to 64,<1km
96188/1001,NA,96188,4568,60-64 years,female,20,16010,Work,437.736572265625,437.736572265625,bus,38,18.25,weekday,1,40 to 64,>10km
96188/1001,NA,96188,4568,60-64 years,female,20,16011,Work,437.736572265625,437.736572265625,pedestrian,11,0.5,weekday,1,40 to 64,<1km
96188/1001,NA,96188,4568,60-64 years,female,20,16012,Work,437.736572265625,437.736572265625,pedestrian,10,0.15,weekday,2,40 to 64,<1km
96188/1001,NA,96188,4568,60-64 years,female,20,16013,Work,437.736572265625,437.736572265625,bus,55,18.06,weekday,2,40 to 64,>10km
96188/1001,NA,96188,4568,60-64 years,female,20,16014,Work,437.736572265625,437.736572265625,pedestrian,2,0.09,weekday,2,40 to 64,<1km
96194/1000,NA,96194,4569,60-64 years,male,20,16015,Other,441.761657714844,441.761657714844,car,10,2.69,weekday,1,40 to 64,3-5km
96194/1000,NA,96194,4569,60-64 years,male,20,16016,Leisure,441.761657714844,441.761657714844,car,10,3.58,weekday,2,40 to 64,3-5km
96194/1000,NA,96194,4569,60-64 years,male,20,16017,Leisure,441.761657714844,441.761657714844,pedestrian,15,0.36,weekday,3,40 to 64,<1km
96194/1000,NA,96194,4569,60-64 years,male,20,16018,Leisure,441.761657714844,441.761657714844,pedestrian,25,0.36,weekday,4,40 to 64,<1km
96194/1000,NA,96194,4569,60-64 years,male,20,16019,Leisure,441.761657714844,441.761657714844,car,10,3.59,weekday,5,40 to 64,3-5km
96194/1000,NA,96194,4569,60-64 years,male,20,16020,Leisure,441.761657714844,441.761657714844,car,10,2.71,weekday,6,40 to 64,3-5km
96196/1000,NA,96196,4570,70-74 years,male,20,16021,Other,368.036743164062,368.036743164062,pedestrian,15,0.72,weekday,1,65 plus,<1km
96196/1000,NA,96196,4570,70-74 years,male,20,16022,Other,368.036743164062,368.036743164062,pedestrian,15,0.72,weekday,2,65 plus,<1km
96197/1000,NA,96197,4571,50-54 years,female,20,16023,Other,487.098052978516,487.098052978516,car,30,22.35,weekday,1,40 to 64,>10km
96197/1000,NA,96197,4571,50-54 years,female,20,16024,Other,487.098052978516,487.098052978516,car,70,22.33,weekday,2,40 to 64,>10km
96197/1000,NA,96197,4571,50-54 years,female,20,16025,Leisure,487.098052978516,487.098052978516,car,5,2.3,weekday,3,40 to 64,3-5km
96197/1000,NA,96197,4571,50-54 years,female,20,16026,Leisure,487.098052978516,487.098052978516,pedestrian,25,0.76,weekday,4,40 to 64,<1km
96197/1000,NA,96197,4571,50-54 years,female,20,16027,Leisure,487.098052978516,487.098052978516,pedestrian,35,0.76,weekday,5,40 to 64,<1km
96197/1000,NA,96197,4571,50-54 years,female,20,16028,Leisure,487.098052978516,487.098052978516,car,5,2.27,weekday,6,40 to 64,3-5km
96199/1000,NA,96199,4572,40-44 years,female,20,16029,Other,575.516906738281,575.516906738281,car,5,1.55,weekday,1,40 to 64,1-2km
96199/1000,NA,96199,4572,40-44 years,female,20,16030,Other,575.516906738281,575.516906738281,car,5,1.55,weekday,2,40 to 64,1-2km
96199/1000,NA,96199,4572,40-44 years,female,20,16031,Shopping,575.516906738281,575.516906738281,car,20,11.21,weekday,3,40 to 64,>10km
96199/1000,NA,96199,4572,40-44 years,female,20,16032,Other,575.516906738281,575.516906738281,car,20,11.51,weekday,4,40 to 64,>10km
96199/1000,NA,96199,4572,40-44 years,female,20,16033,Other,575.516906738281,575.516906738281,car,5,0.44,weekday,5,40 to 64,<1km
96199/1000,NA,96199,4572,40-44 years,female,20,16034,Other,575.516906738281,575.516906738281,car,12,1.4,weekday,6,40 to 64,1-2km
96199/1001,NA,96199,4573,45-49 years,male,20,16035,Work,490.858123779297,490.858123779297,car,25,14.64,weekday,1,40 to 64,>10km
96199/1001,NA,96199,4573,45-49 years,male,20,16036,Work,490.858123779297,490.858123779297,bicycle,12,5.61,weekday,1,40 to 64,6-10km
96199/1001,NA,96199,4573,45-49 years,male,20,16037,Work,490.858123779297,490.858123779297,bicycle,15,5.61,weekday,2,40 to 64,6-10km
96199/1001,NA,96199,4573,45-49 years,male,20,16038,Work,490.858123779297,490.858123779297,car,32,15.06,weekday,2,40 to 64,>10km
96217/1001,NA,96217,4574,35-39 years,male,20,16039,Work,670.438781738281,670.438781738281,car,25,16.9,weekday,1,20 to 39,>10km
96217/1001,NA,96217,4574,35-39 years,male,20,16040,Shopping,670.438781738281,670.438781738281,pedestrian,15,0.65,weekday,2,20 to 39,<1km
96217/1001,NA,96217,4574,35-39 years,male,20,16041,Work,670.438781738281,670.438781738281,pedestrian,15,0.65,weekday,3,20 to 39,<1km
96217/1001,NA,96217,4574,35-39 years,male,20,16042,Work,670.438781738281,670.438781738281,car,60,16.57,weekday,4,20 to 39,>10km
96217/1002,NA,96217,4575,30-34 years,female,20,16043,Other,718.065612792969,718.065612792969,car,20,10.52,weekday,1,20 to 39,>10km
96217/1002,NA,96217,4575,30-34 years,female,20,16044,Shopping,718.065612792969,718.065612792969,car,25,10.2,weekday,2,20 to 39,>10km
96217/1002,NA,96217,4575,30-34 years,female,20,16045,Other,718.065612792969,718.065612792969,car,10,2.37,weekday,3,20 to 39,3-5km
96217/1002,NA,96217,4575,30-34 years,female,20,16046,Shopping,718.065612792969,718.065612792969,car,13,1.58,weekday,4,20 to 39,1-2km
